," This is a citation overview for a set of 2000 documents.",,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Motion Analysis System for the digitalization and assessment of manual manufacturing and assembly processes","Ferrari E., Gamberi M., Pilati F., Regattieri A.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,11,2,13
2018,"Initial Study on Using Emotiv EPOC+ Neuroheadset as a Control Device for Picture Script-Based Communicators","Stach T., Browarska N., Kawala-Janik A.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,9,1,10
2018,"Estimating the Demand Parameters for Single Period Problem, Markov-modulated Poisson Demand, Large Lot Size, and Unobserved Lost Sales","Kitaeva A.V., Livshits K.I., Ulyanova E.S.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2
2018,"Structural Optimization of a Direct-Drive Wind Turbine Generator Inspired by Additive Manufacturing","Hayes A., Sethuraman L., Dykes K., Fingersh L.J.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,9,2,11
2018,"Innovative Approach in AGILE Policies Validation","Kawala-Janik A., Zolubak M., Podpora M., Pelc M.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2018,"The HJB Approach and State Estimation for Control Systems with Uncertainty","Filippova T.F.",24058963,"",51, 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,0,5
2018,"A Semantic Framework for Agent-based Collaborative Manufacturing Eco-systems","Nizamis A.G., Ioannidis D.K., Kaklanis N.T., Tzovaras D.K.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,4
2018,"Use of Citizen Science to Improve Student Experience in Engineering Design, Manufacturing and Sustainability Education","Esmaeilian B., Rust M., Gopalakrishnan P.K., Behdad S.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,6,2,8
2018,"Direct-Ink-Writing of Degradable Carboxymethylcellulose","Brandley A., Hollfelder R., Nesaei S., Vanwie B., Abu-Lail N., Gozen B.A.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3
2018,"Potential of a Multi-Agent System Approach for Production Control in Smart Factories","Leusin M.E., Kuck M., Frazzon E.M., Maldonado M.U., Freitag M.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,9,30,6,36
2018,"CNC Motion Controller Testing Methods","Arm J., Bradac Z., Misik S., Streit J.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2018,"The Copernicus IoT platform: Teaching IoT at Computer Science case study","Szydlo T., Brzoza-Woch R., Konieczny M.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,0,5
2018,"On Feasibility of Post-Quantum Cryptography on Small Devices","Malina L., Popelova L., Dzurenda P., Hajny J., Martinasek Z.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,16,6,22
2018,"Cooling rate effect on tensile strength of laser deposited Inconel 718","Bennett J.L., Kafka O.L., Liao H., Wolff S.J., Yu C., Cheng P., Hyatt G., Ehmann K., Cao J.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,4,16,5,21
2018,"Experimental Investigation of Residual Stress and its Impact on Machining in Hybrid Additive/Subtractive Manufacturing","Heigel J.C., Phan T.Q., Fox J.C., Gnaupel-Herold T.H.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,10,12,31,4,35
2018,"Mechanical Properties of Reused Nylon Feedstock for Powder-bed Additive Manufacturing in Orthopedics","Kozlovsky K., Schiltz J., Kreider T., Kumar M., Schmid S.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,6,2,8
2018,"An Industry 4.0 Testbed (Self-Acting Barman): Principles and Design","Kaczmarczyk V., Bastan O., Bradac Z., Arm J.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,9,0,9
2018,"Modeling of Catalyst-free Growth Process of ZnO Nanowires","Kong X., Wei C., Zhu Y., Cohen P., Dong J.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,"Modelling and compensation of thermal deformation for machine tool based on the real-time data of the CNC system","Zhou H., Hu P., Tan H., Chen J., Liu G.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,9,2,11
2018,"MILP-based approach to mid-term production planning of batch manufacturing environment producing bulk products","Belil S., Kemmoe-Tchomte S., Tchernev N.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2018,"Process-machine interactions and a multi-sensor fusion approach to predict surface roughness in cylindrical plunge grinding process","Botcha B., Rajagopal V., Babu N.R., Bukkapatnam S.T.S.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,11,5,16
2018,"Effect of elliptical vibration trajectories on grating structure formation and its application in structural coloration","Yang Y., Guo P.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,2,6
2018,"Technology mapping of multi-output function into LUT-based FPGA","Kubica M., Milik A., Kania D.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2018,"Implementation and Analysis of Methods for Error Detection and Correction on FPGA","Dug M., Krstic M., Jokic D.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,6,0,6
2018,"Preface","Wang L., Fratini L., Shih A.J.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Energy Consumption in Additive Manufacturing of Metal Parts","Liu Z.Y., Li C., Fang X.Y., Guo Y.B.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,25,23,70,29,99
2018,"Chances and Limitations of a Virtual Reality-supported Tool for Decision Making in Industrial Engineering","Wolfartsberger J., Zenisek J., Sievi C.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,9,18,4,22
2018,"Evaluation of Pilot's Seat Design of Civil Aircraft for Indian Anthropometric Data by using Delmia Human Software","Gupta I., Kalra P., Chawla P., Singh J.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0,4
2018,"Mechanical Properties of Continuous Kevlar Fiber Reinforced Composites Fabricated by Fused Deposition Modeling Process","Dong G., Tang Y., Li D., Zhao Y.F.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,17,7,31,9,40
2018,"Holonic Hybrid Supervised Control of a Radiopharmaceutical Production Plant","Borangiu T., Raileanu S., Oltean V.E., Silisteanu A.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,"Co-creation of value in Product-Service Systems through transforming data into knowledge","West S., Gaiardelli P., Resta B., Kujawski D.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,12,1,13
2018,"Effect of hole diameter on joint strength and joint formation in Dieless friction stir form joints between dissimilar aluminum alloy sheets","Saju T.P., Narayanan R.G.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,4
2018,"A Cloud-Monitoring Service for Manufacturing Environments","Toro R., Correa J.E., Ferreira P.M.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,6,1,7
2018,"Modeling resale value of road compaction equipment: a data mining approach","Chowdhery S.A., Bertoni M.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,7,1,8
2018,"Business Software Offer for Industry 4.0: the SAP case","Cocca P., Marciano F., Rossi D., Alberti M.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,10,6,16
2018,"Special Issue of Journal of Manufacturing Processes on Advancing Manufacturing Processes Research at NAMRC 46","Wang L., Fratini L., Shih A.J.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Spot defect analysis to identify the functional parameters of a Voltage Controlled Oscillator","Temich S., Grzechca D., Chruszczyk L., Tokarz K.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Single track scanning experiment in laser powder bed fusion process","Shrestha S., Chou K.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,13,10,23
2018,"Simulation-based analysis of inventory strategies in lean supply chains","Takeda Berger S.L., Tortorella G.L., Frazzon E.M.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,8,1,9
2018,"Discrete event simulation for the reconfiguration of a flexible manufactuing plant","Piccinini A., Previdi F., Cimini C., Pinto R., Pirola F.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,6,0,6
2018,"Use of the IQRF and Node-RED technology for control and visualization in an IQMESH network","Skovranek J., Pies M., Hajovsky R.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,8,1,9
2018,"TLS-over-CAN: An Experimental Study of Internet-Grade End-to-End Communication Security for CAN Networks","Yushev A., Barghash M., Nguyen M.P., Walz A., Sikora A.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,4
2018,"Rapid Fabrication and Characterization of SERS Substrates","Deng J., Dong J., Cohen P.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,12,1,13
2018,"The role of tool presetting in milling stability uncertainty","Junior M.V., Baptista E.A., Araki L., Smith S., Schmitz T.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,4,4,8
2018,"Energy harvesting systems using human body motion","Pavelkova R., Vala D., Gecova K.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3
2018,"Influence of process parameters on thermal cycle and intermetallic compounds formation in high speed laser weld-brazing of aluminium-steel angle joints","Filliard G., Mansori M.E., Metz-Noblat M.D., Bremont C., Reullier A., Tirado L.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,4
2018,"Maintenance assistance application of Engineering to Order manufacturing equipment: A Product Service System (PSS) approach","Mourtzis D., Angelopoulos J., Boli N.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,12,25,4,29
2018,"Contextualizing the outcome of a maturity assessment for Industry 4.0","Colli M., Madsen O., Berger U., Moller C., Waehrens B.V., Bockholt M.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,1,10,15,15,16,57,13,70
2018,"A graphical method for performance mapping of machines and milling tools","Parenti P., Cacciatore F., Ratti A., Annoni M.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2
2018,"Improving Friction Drilling and Joining through Controlled Material Flow","Su K.-Y., Welo T., Wang J.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,12,1,13
2018,"The Cost of Link Layer Security in IoT Embedded Devices","Alharby S., Weddell A., Reeve J., Harris N.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,0,5
2018,"Random walks for unorganized point cloud segmentation with application to aerospace repair","Hitchcox T., Zhao Y.F.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,4
2018,"Strength to cost ratio analysis of FDM Nylon 12 3D Printed Parts","Mostafa K.G., Montemagno C., Qureshi A.J.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,9,33,11,44
2018,"Evolution of holonic control architectures towards Industry 4.0: A short overview","Cardin O., Derigent W., Trentesaux D.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,5,21,5,26
2018,"Testing the E-PEAS Energy Management circuit for Embedded Systems","Jirgl M., Bradac Z., Fiedler P.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
2018,"Geometrical Simulation of Chip Production Rate in Micro-EndMilling","Lee J.-H., Sodemann A.A.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,1,5
2018,"A Novel Approach for Melt Electrospinning of Polymer Fibers","Morikawa K., Green M., Naraghi M.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,11,6,17
2018,"Novel Governance Model for Planning in Pharmaceutical Quality Control Laboratories","Lopes M.R., Costigliola A., Pinto R.M., Vieira S.M., Sousa J.M.C.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,4
2018,"A Decision Support System Architecture Based on Simulation Optimization for Cyber-Physical Systems","Salama S., Eltawil A.B.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,6,23,0,23
2018,"Appraisal of a New Safety Assessment Method using the Petri Nets for the Machines Safety","Caterino M., Fera M., Macchiaroli R., Lambiase A.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,1,14,1,15
2018,"Implementing Industry 4.0 in Discrete Manufacturing: Options and Drawbacks","Arm J., Zezulka F., Bradac Z., Marcon P., Kaczmarczyk V., Benesl T., Schroeder T.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,12,4,16
2018,"Drilling of Titanium Alloy using Heat Sink-based Ice Water Cooling","Trivedi D.B., Kumar A., Joshi S.S.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4
2018,"A new methodology to optimize target stock level for unpredictable demand of spare parts: A Case Study in Business Aircrafts’ Industry","Rezaei H., Baboli A., Shahzad M.K., Tonadre R.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,2,7
2018,"Scan Matching Cross-Correlation-Based Localization Algorithm: Embedded Systems Implementation Perspective","Konecny J., Prauzek M., Tran A., Martinek R., Hlavica J.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Effect of surface slope and build orientation on surface finish and dimensional accuracy in material jetting processes","Khoshkhoo A., Carrano A.L., Blersch D.M.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,17,4,21
2018,"3D representation and CNC machining of 2D digital images","Sood S., Duvedi R.K., Bedi S., Mann S.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,1,6
2018,"Managing engineering changes in the engineer-to-order environment: challenges and research needs","Iakymenko N., Romsdal A., Semini M., Strandhagen J.O.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,12,2,14
2018,"Punching process monitoring using wavelet transform based feature extraction and semi-supervised clustering","Zhang G., Li C., Zhou H., Wagner T.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,3,13,4,17
2018,"Functional resonance in industrial operations: A case study in a manufacturing plant","Gattola V., Patriarca R., Tomasi G., Tronci M.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,12,4,16
2018,"Modeling and Features Extraction of Blood Vessels based on Soft Regional Segmentation","Kubicek J., Cerny M., Penhaker M., Augustynek M., Molnarova K., Kosturikova J., Baleja L., Oczka D., Timkovic J.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Modular design of production systems tailored to regional market requirements: A Frugal Innovation perspective","Belkadi F., Colledani M., Urgo M., Bernard A., Colombo G., Borzi G., Ascheri A.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,5,0,5
2018,"Performance indicators nomenclatures for decision making in sustainable conditions based maintenance","Senechal O.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,17,1,18
2018,"Revealing a frame to incorporate safe human behaviour in assembly processes","Fruggiero F., Fera M., Iannone R., Lambiase A.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,7,0,7
2018,"Maintenance for Sustainability in the Industry 4.0 context: a Scoping Literature Review","Franciosi C., Iung B., Miranda S., Riemma S.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,19,22,73,23,96
2018,"Engineering Design and Manufacturing Education through Research Experience for High School Teachers","Zhu W., Fan X., Brake N., Liu X., Li X., Zhou J., Sisk D., Yoo J.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,1,6
2018,"Formulation and Simulation of Receding Horizon Control over Mixed Logical Dynamical System","Misik S., Arm J., Bradac Z.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Evaluating the contribution of in-line metrology to mitigate bullwhip effect in internal supply chains","Baur L., Frazzon E.M.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
2018,"Data-driven detection of moving bottlenecks in multi-variant production lines","Roh P., Kunz A., Netland T.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
2018,"Low-cost solution of LED driving, designed for tunable white lighting systems","Hrbac R., Kolar V., Novak T., Prokop L., Vanus J.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,4
2018,"Low cost laboratory plant for control system education","Docekal T., Golembiovsky M.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,8,0,8
2018,"Effect of Fiber Orientation in Fatigue Properties of FRAM Components","Imeri A., Fidan I., Allen M., Perry G.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,10,4,14
2018,"Trade-off analysis of tool wear, machining quality and energy efficiency of alloy cast iron milling process","Luan X., Zhang S., Li J., Mendis G., Zhao F., Sutherland J.W.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,13,4,17
2018,"The Data-Driven Process Improvement Cycle: Using Digitalization for Continuous Improvement","Buer S.-V., Fragapane G.I., Strandhagen J.O.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,12,33,10,43
2018,"Communication Systems for Industry 4.0 and the IIoT","Zezulka F., Marcon P., Bradac Z., Arm J., Benesl T., Vesely I.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,22,11,55,7,62
2018,"Economic comparison of manual and automation-assisted kitting systems","Caputo A.C., Pelagagge P.M., Salini P.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,10,0,10
2018,"Design and Interaction Interface using Augmented Reality for Smart Manufacturing","Zhang Y., Kwok T.-H.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,4,17,7,24
2018,"Inspection Path planning of Free Form Surfaces Using Virtual Machining","Obeidat S., Hung W.N.P.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,3
2018,"An Approximation Approach for an Integrated Part Quality Inspection and Preventive Maintenance Planning in a Nonlinear Deteriorating Serial Multi-stage Manufacturing System","Rezaei-Malek M., Siadat A., Dantan J.-Y., Tavakkoli-Moghaddam R.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,5
2018,"Benchmarking Undergraduate Manufacturing Engineering Curricula in the United States","Raoufi K., Raman A.S., Haapala K.R., Paul B.K.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,7,1,8
2018,"A matheuristic for a multi-depot home health care problem","Decerle J., Grunder O., El Hassani A.H., Barakat O.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,4
2018,"The New Approach for The Model of Cardiovascular System","Peter L., Noury N., Cerny M.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,4
2018,"Operational improvement of an industrial equipment rental system using discrete event simulation","Coelho P., Silva C., Ferreira L.M., Franca B.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2
2018,"An Experimental Study on the Energy Consumption and Emission Profile of Fused Deposition Modeling Process","Simon T.R., Lee W.J., Spurgeon B.E., Boor B.E., Zhao F.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,10,29,5,34
2018,"A comparative study on the cutting force coefficient identification between trochoidal and slot milling","Pleta A., Niaki F.A., Mears L.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,2,14,2,16
2018,"Study on the microstructure and mechanical properties of Zr-B-(N) tool coatings prepared by hybrid coating system","Dong Y., Wang T.-G., Yan B., Qi H.-J., Guo Y.-Y., Xu S.-S.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,10,0,10
2018,"Performance Visualization in Industrial Systems for Informed Decision Making","Shah L.A., Etienne A., Siadat A., Vernadat F.B.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,3
2018,"Synchronization precision compensation technology of dual-driving feed mechanism","Hong L., Yongfei Y., Wei F., Shaojun W., Yufu W., Yifan X.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Asynchronous Communication Platform Concept to Coordinate Large-scale Industrial Processes","Kannisto P., Hastbacka D.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,3
2018,"Autonomous Recognition System for Skin Pigment Evaluation","Ondraczka T., Machacek Z., Koziorek J., Ondraczka L.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
2018,"Impact of the workload definition on the multi-objective home health care problem","Decerle J., Grunder O., Hassani A.H.E., Barakat O.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,5
2018,"Stochastic bi-level optimization models for efficient operating room planning","Abedini A., Li W., Ye H.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,4
2018,"Novel Sensor Selection Method for Tracking Objects and Providing Safe Workplace","Anvaripour M., Saif M., Ahmadi M.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2018,"Investigation on non-invasive process monitoring of Die Sinking EDM using Acoustic Emission signals","Dwaraka R., Arunachalam N.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7,3,10
2018,"Fused Deposition Modelling based Printing of Full Complement Bearings","Harikrishnan U., Soundarapandian S.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,7,15,3,18
2018,"Design Considerations and Architecture for Cooperative Smart Factory: MAPE/BD Approach","Jeon B., Suh S.-H.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,10,0,10
2018,"Simulation and scheduling of AGV based robotic assembly systems","Viharos A.B., Nemeth I.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,4,11,3,14
2018,"Comprehensive Performance Expression Model for Industrial Performance Management and Decision Support","Li F., Etienne A., Vernadat F., Siadat A.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2
2018,"Investigation of Layer Based Thermal Behavior in Fused Deposition Modeling Process by Infrared Thermography","Malekipour E., Attoye S., El-Mounayri H.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,10,21,7,28
2018,"Radial Throw at the Cutting Edges of Micro-Tools When Using Ultra-High-Speed Micromachining Spindles","Nahata S., Onler R., Korkmaz E., Ozdoganlar O.B.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,5,1,6
2018,"Towards Realizing Cybermanufacturing Kiosks: Quality Assurance Challenges and Opportunities","Iquebal A.S., Wang Z., Ko W.-H., Wang Z., Kumar P.R., Srinivasa A., Bukkapatnam S.T.S.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,11,1,12
2018,"Output Feedback Self-tuning Wavenet Control for Underactuated Euler-Lagrange Systems","Navarrete M.A.V., Velasco L.E.R., Mayorga C.R.D., Carreon P.A.A., Hernandez J.V., Romero V.M.D., Parra-Vega V., Vera M.A.M.",24058963,"",51, 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Worker Activity Recognition in Smart Manufacturing Using IMU and sEMG Signals with Convolutional Neural Networks","Tao W., Lai Z.-H., Leu M.C., Yin Z.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,22,21,66,15,81
2018,"Taking patients’ wishes into account for daily planning in the Home Health Care contex","Mascolo M.D., Espinouse M.L., Haddadene S.R.A.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,6
2018,"Nd3+:YAG laser surface processing of moly-chrome film at 1064 nm, 532 nm and 355 nm wavelengths","Ezhilmaran V., Vijayaraghavan L., Vasa N.J.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2018,"Proposal discharging station compatible with CHAdeMO automotive standard","Mikolajek M., Vala D., Freiedrischkova K., Koziorek J., Horak B.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"The Integrated Design of Product-Service Systems using the DIVERSITY Platform: An Application Case","Sala R., Pezzotta G., Sassanelli C., Pirola F., Bertele C., Neves-Silva R., Campos A.R., Terzi S.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,0,4
2018,"Hardware Mapping Strategies of PLC Programs in FPGAs","Milik A., Hrynkiewicz E.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
2018,"Green supply chain with learning in production and environmental investments","Marchi B., Zanoni S., Zavanella L.E., Jaber M.Y.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,8,4,12
2018,"Innovative Internet of Things-reinforced Human Recognition for Human-Machine Interaction Purposes","Gardecki A., Podpora M., Kawala-Janik A.",24058963,"",51, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,5,0,5
2018,"Assessing Production Line Risk using Bayesian Belief Networks and System Dynamics","Punyamurthula S., Badurdeen F.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,1,5
2018,"Vibration-assisted dimple generation on bulk metallic glass","Maroju N.K., Jin X.",23519789,"",26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,4,2,6
2018,"Augmented and virtual reality applications in industrial systems: A qualitative review towards the industry 4.0 era","Damiani L., Demartini M., Guizzi G., Revetria R., Tonelli F.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,2,9,22,39,39,111,28,139
